2025-03-30 16:54:27; CRITICAL; User Session Main; 7200; 2716] WMain Begin
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; GameLibrary Pluing; 7200; 9172] Loaded library v5.2.0.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; GameVisual Plugin; 7200; 9172] Loaded library v5.2.6.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; GPU Power Saving Plugin ; 7200; 9172] m_bFindIntel_iGPU=1 , m_bFindNV=1 , m_bFindAMD_iGPU=0 , m_bFindRadeon=0 , m_bFindIntelARC=0
2025-03-30 16:54:28; INFO; GPU Power Saving Plugin ; 7200; 9172] After Check Graphic and support it
2025-03-30 16:54:28; INFO; GPU Power Saving Plugin ; 7200; 9172] bSupport = 1
2025-03-30 16:54:28; INFO; GPU Power Saving Plugin ; 7200; 9172] Loaded library v5.2.8.1 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; NormalSwitch Plugin ; 7200; 9172] Loaded library v5.2.8.1 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; WARNING; GridPlugin; 7200; 9172] [Join] winreg::RegKey TryOpen IsOk
2025-03-30 16:54:28; INFO; GridPlugin; 7200; 9172] [Join] GetProcessAccountName: nps_9
2025-03-30 16:54:28; INFO; GridPlugin; 7200; 9172] Loaded library v5.2.6.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; HW Pluing; 7200; 9172] Loaded library v5.2.2.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; Macro Key Plugin; 7200; 9172] Loaded library v5.2.6.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; Monitor Plugin; 7200; 9172] Loaded library v5.4.3.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; Mobile Plugin; 7200; 9172] Loaded library v5.2.2.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; ScenarioProfilePlugIn; 7200; 9172] Loaded library v5.2.6.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; WebSocketClientPlugin; 7200; 9172] Loaded library v1.5.3.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; Throttle Plugin; 7200; 9172] Loaded library v5.4.10.1 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; Utility Plugin; 7200; 9172] Loaded library v5.4.10.4 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; WARNING; User Experience Improvement Plugin; 7200; 9172] Can not find C:\Program Files\ASUS\ARMOURY CRATE Service\AsEncryptHelper.dll
2025-03-30 16:54:28; INFO; User Experience Improvement Plugin; 7200; 9172] Loaded library v5.8.9.5 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN Start
2025-03-30 16:54:28; INFO; Virtual Drive Plugin; 7200; 9172] Loaded library v5.1.2.0 successfully in ush
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_JOIN End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 5
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] Start Registering
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 5
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: AEF Core, RunningThread 000000000000096C
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library AEF Core OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 18076] Before Library AEF Core initialize
2025-03-30 16:54:28; INFO; AEF Core; 7200; 18076] (UWPInfoMonitor(ArmouryCrate))ROG System:False
2025-03-30 16:54:28; INFO; AEF Core; 7200; 18076] (UWPInfoMonitor(ArmouryCrate))UWP Info:{
  IsInstalled:1,
  PPAgreed:1,
  PPRead:1,
  Version:5.9.14.0,
}
2025-03-30 16:54:28; INFO; AEF Core; 7200; 18076] (UWPInfoMonitor(MyASUS))UWP Info:{
  IsInstalled:1,
  Version:4.0.34.0,
}
2025-03-30 16:54:28; INFO; AEF Core; 7200; 18076] Core Attributes:([ModelName]:FX506LI) ([ProductLine]:1) ([SerialNumber]:L9NRCX06333339A) ([SubBrand]:2) ([SubBrandStyle]:0) ([SystemDeviceUUID]:011ed9e2-b35b-4921-8bb5-7dd7658abf13) ([SystemFamilyName]:ASUS TUF Gaming F15) 
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 18076] (31)Library AEF Core initialize OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: DenoiseAI Pluing, RunningThread 0000000000000924
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library DenoiseAI Pluing OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11108] Before Library DenoiseAI Pluing into AddChildLibrary
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11108] (45)DenoiseAI Pluing into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: AC_FDSPlugIn, RunningThread 00000000000006AC
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library AC_FDSPlugIn OK---
2025-03-30 16:54:28; ERROR; DenoiseAI Pluing; 7200; 6652] [DenoiseAI] Tray Icon Create Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9708] Before Library AC_FDSPlugIn into AddChildLibrary
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9708] (0)AC_FDSPlugIn into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: ACStore Plugin, RunningThread 0000000000000AEC
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library ACStore Plugin OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 12352] Before Library ACStore Plugin into AddChildLibrary
2025-03-30 16:54:28; WARNING; ACStore Plugin; 7200; 12352] RegQueryUserInfoVals: Error reading user uuid: 2.
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 12352] (1)ACStore Plugin into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: Macro Key Plugin, RunningThread 0000000000000A94
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library Macro Key Plugin OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 14376] Before Library Macro Key Plugin into AddChildLibrary
2025-03-30 16:54:28; INFO; Macro Key Plugin; 7200; 14376] MacroKey Plugin: Initialize in UserSession.
2025-03-30 16:54:28; INFO; Macro Key Plugin; 7200; 14376] MacroKey Plugin: Initialized.
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 14376] (0)Macro Key Plugin into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: Loopback Stream, RunningThread 0000000000000AFC
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library Loopback Stream OK---
2025-03-30 16:54:28; INFO; Macro Key Plugin; 7200; 14168] MacroKey Plugin: Hidden Window Creation OK!
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 12492] Before Library Loopback Stream into AddChildLibrary
2025-03-30 16:54:28; INFO; AEF Core; 7200; 17200] Enter GetPacket loop - Service.
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 12492] (115)Loopback Stream into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: Free Up Memory Plugin, RunningThread 0000000000000B5C
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library Free Up Memory Plugin OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 7924] Before Library Free Up Memory Plugin into AddChildLibrary
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 7924] ChangeWindowMessageFilter, add message: 49320
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 7924] ChangeWindowMessageFilter, add message: 49320 for id: {3B9D1AB2-1F72-4B7D-BF93-B92627943D2B}
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 7924] (11)Free Up Memory Plugin into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: GridPlugin, RunningThread 0000000000000B98
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library GridPlugin OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 8112] Before Library GridPlugin into AddChildLibrary
2025-03-30 16:54:28; INFO; GridPlugin; 7200; 8112] [Initialize] m_inUserSession = 1
2025-03-30 16:54:28; INFO; GridPlugin; 7200; 8112] [Initialize] Type 40 = 99
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 8112] (0)GridPlugin into AddChildLibrary OK
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] USH_COMMAND_INIT Start
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] StartRunning, Name: GameBoxPlugIn, RunningThread 0000000000000BAC
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 9172] ---Started to run library GameBoxPlugIn OK---
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] Before Library GameBoxPlugIn into AddChildLibrary
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] CallLibrary Start
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] CallLibrary End
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49623
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49623 for id: {ABF503CF-C357-4A68-B3F2-03551FE38D14}
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49624
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49624 for id: {ABF503CF-C357-4A68-B3F2-03551FE38D14}
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49625
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49625 for id: {ABF503CF-C357-4A68-B3F2-03551FE38D14}
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49633
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49633 for id: {ABF503CF-C357-4A68-B3F2-03551FE38D14}
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49634
2025-03-30 16:54:28; INFO; User Session Manager; 7200; 11464] ChangeWindowMessageFilter, add message: 49634 for id: {ABF503CF-C357-4A68-B3F2-03551FE38D14}
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::LogWriteLine GetThirdPartyLibPath: Path = C:\ProgramData\ASUS\GamingCenterLib\
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::LogWriteLine CreateThirdPartyLibPath: Result = Success
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::LogWriteLine GetThirdPartyList: Result = 7CE1E7.dll
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::GetDllCustomWindowMessages Retrieve Window Messages
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::LogWriteLine DllLoadLibraryImplement: lib = 7CE1E7.dll
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::GetDllCustomWindowMessage 7CE1E7.dll: Load Success
2025-03-30 16:54:28; ERROR; GameBoxPlugIn; 7200; 11464] class CAEFPluginSample::LogWriteLine ReadLocalData: is not asus sign file.C:\Program Files\ASUS\ARMOURY CRATE Service\AsEncryptHelper.dll
2025-03-30 16:54:28; INFO; GameBoxPlugIn; 7200; 11464] CallLibrary Start
