2025-03-29 08:31:11; CRITICAL; User Session Main; 10644; 10628] WMain Begin
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:14; INFO; DeviceServicePlugin; 10644; 11360] Loaded library v5.2.6.0 successfully in ush
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 10100] OnDeviceChange Start
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 10100] OnDeviceChange End
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:14; INFO; Free Up Memory Plugin; 10644; 11360] Loaded library v5.2.6.0 successfully in ush
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:14; INFO; GameBoxPlugIn; 10644; 11360] Loaded library v5.9.8.0 successfully in ush
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:14; INFO; GameLibrary Pluing; 10644; 11360] Loaded library v5.2.0.0 successfully in ush
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:14; INFO; GameVisual Plugin; 10644; 11360] Loaded library v5.2.6.0 successfully in ush
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:14; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:15; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:15; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:15; INFO; GPU Power Saving Plugin ; 10644; 11360] m_bFindIntel_iGPU=1 , m_bFindNV=1 , m_bFindAMD_iGPU=0 , m_bFindRadeon=0 , m_bFindIntelARC=0
2025-03-29 08:31:15; INFO; GPU Power Saving Plugin ; 10644; 11360] After Check Graphic and support it
2025-03-29 08:31:15; INFO; GPU Power Saving Plugin ; 10644; 11360] bSupport = 1
2025-03-29 08:31:15; INFO; GPU Power Saving Plugin ; 10644; 11360] Loaded library v5.2.8.1 successfully in ush
2025-03-29 08:31:15; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:15; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:16; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:16; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:17; INFO; NormalSwitch Plugin ; 10644; 11360] Loaded library v5.2.8.1 successfully in ush
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:17; WARNING; GridPlugin; 10644; 11360] [Join] winreg::RegKey TryOpen IsOk
2025-03-29 08:31:17; INFO; GridPlugin; 10644; 11360] [Join] GetProcessAccountName: nps_9
2025-03-29 08:31:17; INFO; GridPlugin; 10644; 11360] Loaded library v5.2.6.0 successfully in ush
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:17; INFO; HW Pluing; 10644; 11360] Loaded library v5.2.2.0 successfully in ush
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:17; INFO; Macro Key Plugin; 10644; 11360] Loaded library v5.2.6.0 successfully in ush
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:17; INFO; Mobile Plugin; 10644; 11360] Loaded library v5.2.2.0 successfully in ush
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:17; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; ScenarioProfilePlugIn; 10644; 11360] Loaded library v5.2.6.0 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; WebSocketClientPlugin; 10644; 11360] Loaded library v1.5.3.0 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; SoulKey Plugin; 10644; 11360] Loaded library v5.2.0.0 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; Throttle Plugin; 10644; 11360] Loaded library v5.4.10.1 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; Monitor Plugin; 10644; 11360] Loaded library v5.4.3.0 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; Utility Plugin; 10644; 11360] Loaded library v5.4.10.4 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; INFO; UserCenterPlugin; 10644; 11360] Loaded library v5.2.4.0 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:18; WARNING; User Experience Improvement Plugin; 10644; 11360] Can not find C:\Program Files\ASUS\ARMOURY CRATE Service\AsEncryptHelper.dll
2025-03-29 08:31:18; INFO; User Experience Improvement Plugin; 10644; 11360] Loaded library v5.8.9.5 successfully in ush
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 1
2025-03-29 08:31:18; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN Start
2025-03-29 08:31:19; INFO; Virtual Drive Plugin; 10644; 11360] Loaded library v5.1.2.0 successfully in ush
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_JOIN End
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 1
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 5
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] Start Registering
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 5
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] StartRunning, Name: AEF Core, RunningThread 0000000000000868
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] ---Started to run library AEF Core OK---
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13728] Before Library AEF Core initialize
2025-03-29 08:31:19; INFO; AEF Core; 10644; 13728] (UWPInfoMonitor(ArmouryCrate))ROG System:False
2025-03-29 08:31:19; INFO; AEF Core; 10644; 13728] (UWPInfoMonitor(ArmouryCrate))UWP Info:{
  IsInstalled:1,
  PPAgreed:1,
  PPRead:1,
  Version:5.9.14.0,
}
2025-03-29 08:31:19; INFO; AEF Core; 10644; 13728] (UWPInfoMonitor(MyASUS))UWP Info:{
  IsInstalled:1,
  Version:4.0.34.0,
}
2025-03-29 08:31:19; INFO; AEF Core; 10644; 13728] Core Attributes:([ModelName]:FX506LI) ([ProductLine]:1) ([SerialNumber]:L9NRCX06333339A) ([SubBrand]:2) ([SubBrandStyle]:0) ([SystemDeviceUUID]:011ed9e2-b35b-4921-8bb5-7dd7658abf13) ([SystemFamilyName]:ASUS TUF Gaming F15) 
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13728] (42)Library AEF Core initialize OK
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] StartRunning, Name: Virtual Drive Plugin, RunningThread 0000000000000904
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] ---Started to run library Virtual Drive Plugin OK---
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13776] Before Library Virtual Drive Plugin into AddChildLibrary
2025-03-29 08:31:19; INFO; Virtual Drive Plugin; 10644; 13776] Success Load
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13776] (0)Virtual Drive Plugin into AddChildLibrary OK
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] StartRunning, Name: Utility Plugin, RunningThread 00000000000008C0
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] ---Started to run library Utility Plugin OK---
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13804] Before Library Utility Plugin into AddChildLibrary
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary Start
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary End
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13804] ChangeWindowMessageFilter, add message: 49308
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13804] ChangeWindowMessageFilter, add message: 49308 for id: {B8F00E5A-6C49-4675-B6CD-AED8EBFC9636}
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13804] ChangeWindowMessageFilter, add message: 49315
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13804] ChangeWindowMessageFilter, add message: 49315 for id: {B8F00E5A-6C49-4675-B6CD-AED8EBFC9636}
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] (CAsusModernStandby)is supported:False, is enabled:False
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] Asus modern standby is not supported.
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary Start
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary End
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary Start
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary End
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] (HotkeyHelper)Success initial KeyboardHook
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13832] CallLibrary Start
2025-03-29 08:31:19; INFO; ScenarioProfilePlugIn; 10644; 13832] ProcessRequest : SupportHardwareStatusChange
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary Start
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CallLibrary End
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] Enter S0 notify bitlocker status
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] Enter NotifyBitLockerStatus()
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: Before System Folder
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: After System Folder is C:\WINDOWS\system32
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: Before IsBitLockerEnabled()
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13832] CallLibrary End
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13832] CallLibrary Start
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13832] CallLibrary End
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: Try Get ConversaionStatus
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: Finish Get ConversaionStatus
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: Before release COM
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: After release COM
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: After IsBitLockerEnabled() = 0
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CheckPCR7Stats() Enter
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] m_uiPCR7BindingStatus = 0
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] CheckPCR7Stats() Finish, successful
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: Before Two_WMIMethod_INT()
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] dwBitLockerEnable = 0 ; m_b2023Project = 0 ; m_uiPCR7BindingStatus = 0
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] IsBitLockerEnabled: After Two_WMIMethod_INT()
2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] Fail because bios does not support WMI ID 0x00060096

2025-03-29 08:31:19; INFO; Utility Plugin; 10644; 13804] NotifyBitLockerStatus() Finish
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13804] (198)Utility Plugin into AddChildLibrary OK
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] StartRunning, Name: Mobile Plugin, RunningThread 0000000000000BCC
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 11360] ---Started to run library Mobile Plugin OK---
2025-03-29 08:31:19; INFO; User Session Manager; 10644; 13988] Before Library Mobile Plugin into AddChildLibrary
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 13988] (446)Mobile Plugin into AddChildLibrary OK
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] StartRunning, Name: GameLibrary Pluing, RunningThread 0000000000000848
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] ---Started to run library GameLibrary Pluing OK---
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 14220] Before Library GameLibrary Pluing into AddChildLibrary
2025-03-29 08:31:20; INFO; GameLibrary Pluing; 10644; 14220] CallLibrary Start
2025-03-29 08:31:20; INFO; GameLibrary Pluing; 10644; 14220] CallLibrary End
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 14220] (0)GameLibrary Pluing into AddChildLibrary OK
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] StartRunning, Name: Macro Key Plugin, RunningThread 0000000000000C04
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] ---Started to run library Macro Key Plugin OK---
2025-03-29 08:31:20; INFO; GameLibrary Pluing; 10644; 14228] [GameLibraryPlugin] (WaitableTimerNotify) Startup
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 14232] Before Library Macro Key Plugin into AddChildLibrary
2025-03-29 08:31:20; INFO; Macro Key Plugin; 10644; 14232] MacroKey Plugin: Initialize in UserSession.
2025-03-29 08:31:20; INFO; Macro Key Plugin; 10644; 14232] MacroKey Plugin: Initialized.
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 14232] (0)Macro Key Plugin into AddChildLibrary OK
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead Start, Command = 3
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT Start
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] StartRunning, Name: Loopback Stream, RunningThread 0000000000000C38
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] ---Started to run library Loopback Stream OK---
2025-03-29 08:31:20; INFO; Macro Key Plugin; 10644; 14236] MacroKey Plugin: Hidden Window Creation OK!
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 14240] Before Library Loopback Stream into AddChildLibrary
2025-03-29 08:31:20; INFO; AEF Core; 10644; 13868] Enter GetPacket loop - Service.
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 14240] (237)Loopback Stream into AddChildLibrary OK
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] USH_COMMAND_INIT End
2025-03-29 08:31:20; INFO; User Session Manager; 10644; 11360] UserSessionPipeStreamServer OnRead End, Command = 3
